0,5003,110.9980011,30.8125992
1,5009,110.9980011,30.8125992
2,5375,111.0070038,30.8139000
3,5839,111.0130005,30.8127995
4,6259,111.0169983,30.8134003
5,6693,111.0199966,30.8141994
6,7358,111.0279999,30.8160000
7,7710,111.0339966,30.8178997
8,7866,111.0360031,30.8185997
9,8123,111.0410004,30.8209991
10,8196,111.0429993,30.8216000
11,8434,111.0490036,30.8241005
12,8466,111.0490036,30.8243999
13,8559,111.0520020,30.8260002
14,8847,111.0599976,30.8302002
15,8855,111.0599976,30.8304996
